billofmaterialsid,productassemblyid,componentid,startdate,enddate,unitmeasurecode,bomlevel,perassemblyqty,modifieddate
3273,772.0,807,2010-12-23 00:00:00,,EA ,1,1.0,2010-12-09 00:00:00
1681,772.0,810,2010-06-19 00:00:00,,EA ,1,1.0,2010-06-05 00:00:00
2350,772.0,817,2010-08-05 00:00:00,,EA ,1,1.0,2010-07-22 00:00:00
2137,772.0,825,2010-07-08 00:00:00,,EA ,1,1.0,2010-06-24 00:00:00
1799,772.0,894,2010-06-19 00:00:00,,EA ,1,1.0,2010-06-05 00:00:00
3277,772.0,907,2010-12-23 00:00:00,,EA ,1,1.0,2010-12-09 00:00:00
1688,772.0,937,2010-06-19 00:00:00,,EA ,1,1.0,2010-06-05 00:00:00
403,772.0,945,2010-03-18 00:00:00,,EA ,1,1.0,2010-03-04 00:00:00
814,772.0,948,2010-05-26 00:00:00,,EA ,1,1.0,2010-05-12 00:00:00
396,772.0,951,2010-03-18 00:00:00,,EA ,1,1.0,2010-03-04 00:00:00
2335,772.0,952,2010-08-05 00:00:00,,EA ,1,1.0,2010-07-22 00:00:00
3015,772.0,996,2010-12-15 00:00:00,,EA ,1,1.0,2010-12-01 00:00:00
3131,773.0,516,2010-12-15 00:00:00,,EA ,1,1.0,2010-12-01 00:00:00
3045,773.0,740,2010-12-15 00:00:00,,EA ,1,1.0,2010-12-01 00:00:00
3297,773.0,807,2010-12-23 00:00:00,,EA ,1,1.0,2010-12-09 00:00:00
1936,773.0,810,2010-06-19 00:00:00,2010-08-18 00:00:00,EA ,1,2.0,2010-08-18 00:00:00
1715,773.0,810,2010-08-19 00:00:00,,EA ,1,1.0,2010-08-05 00:00:00
2381,773.0,817,2010-08-05 00:00:00,,EA ,1,1.0,2010-07-22 00:00:00
2470,773.0,825,2010-08-05 00:00:00,,EA ,1,1.0,2010-07-22 00:00:00
1553,773.0,894,2010-06-09 00:00:00,2010-08-08 00:00:00,EA ,1,2.0,2010-08-08 00:00:00
1330,773.0,894,2010-08-09 00:00:00,,EA ,1,1.0,2010-07-26 00:00:00
3301,773.0,907,2010-12-23 00:00:00,,EA ,1,1.0,2010-12-09 00:00:00
1722,773.0,937,2010-06-19 00:00:00,,EA ,1,1.0,2010-06-05 00:00:00
430,773.0,945,2010-03-18 00:00:00,,EA ,1,1.0,2010-03-04 00:00:00
836,773.0,948,2010-05-26 00:00:00,,EA ,1,1.0,2010-05-12 00:00:00
423,773.0,951,2010-03-18 00:00:00,,EA ,1,1.0,2010-03-04 00:00:00
2366,773.0,952,2010-08-05 00:00:00,,EA ,1,1.0,2010-07-22 00:00:00
3035,773.0,996,2010-12-15 00:00:00,,EA ,1,1.0,2010-12-01 00:00:00
537,774.0,516,2010-03-18 00:00:00,,EA ,1,1.0,2010-03-04 00:00:00
3315,774.0,741,2010-12-23 00:00:00,,EA ,1,1.0,2010-12-09 00:00:00
3321,774.0,807,2010-12-23 00:00:00,,EA ,1,1.0,2010-12-09 00:00:00
1744,774.0,810,2010-06-19 00:00:00,,EA ,1,1.0,2010-06-05 00:00:00
2412,774.0,817,2010-08-05 00:00:00,,EA ,1,1.0,2010-07-22 00:00:00
2141,774.0,825,2010-07-08 00:00:00,,EA ,1,1.0,2010-06-24 00:00:00
1803,774.0,894,2010-06-19 00:00:00,,EA ,1,1.0,2010-06-05 00:00:00
3324,774.0,907,2010-12-23 00:00:00,,EA ,1,1.0,2010-12-09 00:00:00
1751,774.0,937,2010-06-19 00:00:00,,EA ,1,1.0,2010-06-05 00:00:00
461,774.0,945,2010-03-18 00:00:00,,EA ,1,1.0,2010-03-04 00:00:00
855,774.0,948,2010-05-26 00:00:00,,EA ,1,1.0,2010-05-12 00:00:00
454,774.0,951,2010-03-18 00:00:00,,EA ,1,1.0,2010-03-04 00:00:00
2398,774.0,952,2010-08-05 00:00:00,,EA ,1,1.0,2010-07-22 00:00:00
3058,774.0,996,2010-12-15 00:00:00,,EA ,1,1.0,2010-12-01 00:00:00
2151,775.0,516,2010-07-08 00:00:00,,EA ,1,1.0,2010-06-24 00:00:00
795,775.0,747,2010-05-26 00:00:00,,EA ,1,1.0,2010-05-12 00:00:00
1496,775.0,807,2010-06-09 00:00:00,2010-08-08 00:00:00,EA ,1,2.0,2010-08-08 00:00:00
1214,775.0,807,2010-08-09 00:00:00,,EA ,1,1.0,2010-07-26 00:00:00
2729,775.0,810,2010-09-15 00:00:00,,EA ,1,1.0,2010-09-01 00:00:00
2316,775.0,817,2010-08-05 00:00:00,,EA ,1,1.0,2010-07-22 00:00:00
3377,775.0,825,2010-12-23 00:00:00,,EA ,1,1.0,2010-12-09 00:00:00
2827,775.0,894,2010-09-15 00:00:00,,EA ,1,1.0,2010-09-01 00:00:00
1664,775.0,907,2010-06-19 00:00:00,,EA ,1,1.0,2010-06-05 00:00:00
388,775.0,937,2010-03-18 00:00:00,,EA ,1,1.0,2010-03-04 00:00:00
2011,775.0,945,2010-07-08 00:00:00,,EA ,1,1.0,2010-06-24 00:00:00
15,775.0,948,2010-03-04 00:00:00,,EA ,1,1.0,2010-02-18 00:00:00
8,775.0,951,2010-03-04 00:00:00,,EA ,1,1.0,2010-02-18 00:00:00
365,775.0,952,2010-03-18 00:00:00,,EA ,1,1.0,2010-03-04 00:00:00
782,775.0,996,2010-05-26 00:00:00,,EA ,1,1.0,2010-05-12 00:00:00
2481,776.0,516,2010-08-05 00:00:00,,EA ,1,1.0,2010-07-22 00:00:00
2347,776.0,743,2010-08-05 00:00:00,,EA ,1,1.0,2010-07-22 00:00:00
1687,776.0,807,2010-06-19 00:00:00,,EA ,1,1.0,2010-06-05 00:00:00
821,776.0,810,2010-05-26 00:00:00,,EA ,1,1.0,2010-05-12 00:00:00
3270,776.0,817,2010-12-23 00:00:00,,EA ,1,1.0,2010-12-09 00:00:00
124,776.0,825,2010-03-04 00:00:00,,EA ,1,1.0,2010-02-18 00:00:00
901,776.0,894,2010-05-26 00:00:00,,EA ,1,1.0,2010-05-12 00:00:00
1692,776.0,907,2010-06-19 00:00:00,,EA ,1,1.0,2010-06-05 00:00:00
825,776.0,937,2010-05-26 00:00:00,,EA ,1,1.0,2010-05-12 00:00:00
2343,776.0,945,2010-08-05 00:00:00,,EA ,1,1.0,2010-07-22 00:00:00
399,776.0,948,2010-03-18 00:00:00,,EA ,1,1.0,2010-03-04 00:00:00
2340,776.0,951,2010-08-05 00:00:00,,EA ,1,1.0,2010-07-22 00:00:00
3250,776.0,952,2010-12-23 00:00:00,,EA ,1,1.0,2010-12-09 00:00:00
2206,776.0,996,2010-07-08 00:00:00,2010-09-06 00:00:00,EA ,1,2.0,2010-09-06 00:00:00
2026,776.0,996,2010-09-07 00:00:00,,EA ,1,1.0,2010-08-24 00:00:00
2155,777.0,516,2010-07-08 00:00:00,,EA ,1,1.0,2010-06-24 00:00:00
1249,777.0,744,2010-06-09 00:00:00,,EA ,1,1.0,2010-05-26 00:00:00
1937,777.0,807,2010-06-19 00:00:00,2010-08-18 00:00:00,EA ,1,2.0,2010-08-18 00:00:00
1721,777.0,807,2010-08-19 00:00:00,,EA ,1,1.0,2010-08-05 00:00:00
842,777.0,810,2010-05-26 00:00:00,,EA ,1,1.0,2010-05-12 00:00:00
3294,777.0,817,2010-12-23 00:00:00,,EA ,1,1.0,2010-12-09 00:00:00
3380,777.0,825,2010-12-23 00:00:00,,EA ,1,1.0,2010-12-09 00:00:00
2832,777.0,894,2010-09-15 00:00:00,,EA ,1,1.0,2010-09-01 00:00:00
1727,777.0,907,2010-06-19 00:00:00,,EA ,1,1.0,2010-06-05 00:00:00
846,777.0,937,2010-05-26 00:00:00,,EA ,1,1.0,2010-05-12 00:00:00
2375,777.0,945,2010-08-05 00:00:00,,EA ,1,1.0,2010-07-22 00:00:00
426,777.0,948,2010-03-18 00:00:00,,EA ,1,1.0,2010-03-04 00:00:00
2371,777.0,951,2010-08-05 00:00:00,,EA ,1,1.0,2010-07-22 00:00:00
3284,777.0,952,2010-12-23 00:00:00,,EA ,1,1.0,2010-12-09 00:00:00
2048,777.0,996,2010-07-08 00:00:00,,EA ,1,1.0,2010-06-24 00:00:00
2485,778.0,516,2010-08-05 00:00:00,,EA ,1,1.0,2010-07-22 00:00:00
463,778.0,745,2010-03-18 00:00:00,,EA ,1,1.0,2010-03-04 00:00:00
1750,778.0,807,2010-06-19 00:00:00,,EA ,1,1.0,2010-06-05 00:00:00
860,778.0,810,2010-05-26 00:00:00,,EA ,1,1.0,2010-05-12 00:00:00
3318,778.0,817,2010-12-23 00:00:00,,EA ,1,1.0,2010-12-09 00:00:00
127,778.0,825,2010-03-04 00:00:00,,EA ,1,1.0,2010-02-18 00:00:00
908,778.0,894,2010-05-26 00:00:00,,EA ,1,1.0,2010-05-12 00:00:00
1756,778.0,907,2010-06-19 00:00:00,,EA ,1,1.0,2010-06-05 00:00:00
864,778.0,937,2010-05-26 00:00:00,,EA ,1,1.0,2010-05-12 00:00:00
2407,778.0,945,2010-08-05 00:00:00,,EA ,1,1.0,2010-07-22 00:00:00
457,778.0,948,2010-03-18 00:00:00,,EA ,1,1.0,2010-03-04 00:00:00
2403,778.0,951,2010-08-05 00:00:00,,EA ,1,1.0,2010-07-22 00:00:00
3307,778.0,952,2010-12-23 00:00:00,,EA ,1,1.0,2010-12-09 00:00:00
2072,778.0,996,2010-07-08 00:00:00,,EA ,1,1.0,2010-06-24 00:00:00
532,779.0,516,2010-03-18 00:00:00,,EA ,1,1.0,2010-03-04 00:00:00
1650,779.0,748,2010-06-19 00:00:00,,EA ,1,1.0,2010-06-05 00:00:00
3009,779.0,806,2010-12-15 00:00:00,,EA ,1,1.0,2010-12-01 00:00:00
1655,779.0,810,2010-06-19 00:00:00,,EA ,1,1.0,2010-06-05 00:00:00
1651,779.0,816,2010-06-19 00:00:00,,EA ,1,1.0,2010-06-05 00:00:00
916,779.0,824,2010-05-26 00:00:00,,EA ,1,1.0,2010-05-12 00:00:00
1797,779.0,894,2010-06-19 00:00:00,,EA ,1,1.0,2010-06-05 00:00:00
31,779.0,907,2010-03-04 00:00:00,,EA ,1,1.0,2010-02-18 00:00:00
3240,779.0,936,2010-12-23 00:00:00,,EA ,1,1.0,2010-12-09 00:00:00
375,779.0,945,2010-03-18 00:00:00,,EA ,1,1.0,2010-03-04 00:00:00
2310,779.0,948,2010-08-05 00:00:00,,EA ,1,1.0,2010-07-22 00:00:00
2718,779.0,950,2010-09-15 00:00:00,,EA ,1,1.0,2010-09-01 00:00:00
2881,779.0,952,2010-09-15 00:00:00,2010-11-14 00:00:00,EA ,1,2.0,2010-11-14 00:00:00
2715,779.0,952,2010-11-15 00:00:00,,EA ,1,1.0,2010-11-01 00:00:00
2001,779.0,995,2010-07-08 00:00:00,,EA ,1,1.0,2010-06-24 00:00:00
3129,780.0,516,2010-12-15 00:00:00,,EA ,1,1.0,2010-12-01 00:00:00
816,780.0,739,2010-05-26 00:00:00,,EA ,1,1.0,2010-05-12 00:00:00
677,780.0,806,2010-03-18 00:00:00,2010-05-17 00:00:00,EA ,1,2.0,2010-05-17 00:00:00
410,780.0,806,2010-05-18 00:00:00,,EA ,1,1.0,2010-05-04 00:00:00
1233,780.0,810,2010-06-09 00:00:00,,EA ,1,1.0,2010-05-26 00:00:00
818,780.0,816,2010-05-26 00:00:00,,EA ,1,1.0,2010-05-12 00:00:00
2843,780.0,824,2010-09-15 00:00:00,,EA ,1,1.0,2010-09-01 00:00:00
1328,780.0,894,2010-06-09 00:00:00,,EA ,1,1.0,2010-05-26 00:00:00
48,780.0,907,2010-03-04 00:00:00,,EA ,1,1.0,2010-02-18 00:00:00
2354,780.0,936,2010-08-05 00:00:00,,EA ,1,1.0,2010-07-22 00:00:00
3022,780.0,945,2010-12-15 00:00:00,,EA ,1,1.0,2010-12-01 00:00:00
2747,780.0,948,2010-09-15 00:00:00,,EA ,1,1.0,2010-09-01 00:00:00
1670,780.0,950,2010-06-19 00:00:00,,EA ,1,1.0,2010-06-05 00:00:00
2029,780.0,952,2010-07-08 00:00:00,,EA ,1,1.0,2010-06-24 00:00:00
1666,780.0,995,2010-06-19 00:00:00,,EA ,1,1.0,2010-06-05 00:00:00
535,781.0,516,2010-03-18 00:00:00,,EA ,1,1.0,2010-03-04 00:00:00
2058,781.0,742,2010-07-08 00:00:00,,EA ,1,1.0,2010-06-24 00:00:00
440,781.0,806,2010-03-18 00:00:00,,EA ,1,1.0,2010-03-04 00:00:00
1254,781.0,810,2010-06-09 00:00:00,,EA ,1,1.0,2010-05-26 00:00:00
839,781.0,816,2010-05-26 00:00:00,,EA ,1,1.0,2010-05-12 00:00:00
919,781.0,824,2010-05-26 00:00:00,,EA ,1,1.0,2010-05-12 00:00:00
1801,781.0,894,2010-06-19 00:00:00,,EA ,1,1.0,2010-06-05 00:00:00
2216,781.0,905,2010-07-08 00:00:00,2010-09-06 00:00:00,EA ,1,2.0,2010-09-06 00:00:00
70,781.0,907,2010-03-04 00:00:00,,EA ,1,1.0,2010-02-18 00:00:00
2387,781.0,936,2010-08-05 00:00:00,,EA ,1,1.0,2010-07-22 00:00:00
3043,781.0,945,2010-12-15 00:00:00,,EA ,1,1.0,2010-12-01 00:00:00
2908,781.0,948,2010-09-15 00:00:00,2010-11-14 00:00:00,EA ,1,2.0,2010-11-14 00:00:00
2769,781.0,948,2010-11-15 00:00:00,,EA ,1,1.0,2010-11-01 00:00:00
1702,781.0,950,2010-06-19 00:00:00,,EA ,1,1.0,2010-06-05 00:00:00
2052,781.0,952,2010-07-08 00:00:00,,EA ,1,1.0,2010-06-24 00:00:00
1696,781.0,995,2010-06-19 00:00:00,,EA ,1,1.0,2010-06-05 00:00:00
2479,782.0,516,2010-08-05 00:00:00,,EA ,1,1.0,2010-07-22 00:00:00
2314,782.0,747,2010-08-05 00:00:00,,EA ,1,1.0,2010-07-22 00:00:00
2016,782.0,806,2010-07-08 00:00:00,,EA ,1,1.0,2010-06-24 00:00:00
800,782.0,810,2010-05-26 00:00:00,,EA ,1,1.0,2010-05-12 00:00:00
796,782.0,816,2010-05-26 00:00:00,,EA ,1,1.0,2010-05-12 00:00:00
524,782.0,824,2010-03-18 00:00:00,,EA ,1,1.0,2010-03-04 00:00:00
898,782.0,894,2010-05-26 00:00:00,,EA ,1,1.0,2010-05-12 00:00:00
1221,782.0,907,2010-06-09 00:00:00,,EA ,1,1.0,2010-05-26 00:00:00
1661,782.0,936,2010-06-19 00:00:00,,EA ,1,1.0,2010-06-05 00:00:00
2312,782.0,945,2010-08-05 00:00:00,,EA ,1,1.0,2010-07-22 00:00:00
3226,782.0,948,2010-12-23 00:00:00,,EA ,1,1.0,2010-12-09 00:00:00
2997,782.0,950,2010-12-15 00:00:00,,EA ,1,1.0,2010-12-01 00:00:00
2994,782.0,952,2010-12-15 00:00:00,,EA ,1,1.0,2010-12-01 00:00:00
2,782.0,995,2010-03-04 00:00:00,,EA ,1,1.0,2010-02-18 00:00:00
2153,783.0,516,2010-07-08 00:00:00,,EA ,1,1.0,2010-06-24 00:00:00
1675,783.0,743,2010-06-19 00:00:00,,EA ,1,1.0,2010-06-05 00:00:00
2353,783.0,806,2010-08-05 00:00:00,,EA ,1,1.0,2010-07-22 00:00:00
2905,783.0,810,2010-09-15 00:00:00,2010-11-14 00:00:00,EA ,1,2.0,2010-11-14 00:00:00
2754,783.0,810,2010-11-15 00:00:00,,EA ,1,1.0,2010-11-01 00:00:00
404,783.0,816,2010-03-18 00:00:00,,EA ,1,1.0,2010-03-04 00:00:00
3121,783.0,824,2010-12-15 00:00:00,,EA ,1,1.0,2010-12-01 00:00:00
2828,783.0,894,2010-09-15 00:00:00,,EA ,1,1.0,2010-09-01 00:00:00
1237,783.0,907,2010-06-09 00:00:00,,EA ,1,1.0,2010-05-26 00:00:00
3274,783.0,936,2010-12-23 00:00:00,,EA ,1,1.0,2010-12-09 00:00:00
2032,783.0,945,2010-07-08 00:00:00,,EA ,1,1.0,2010-06-24 00:00:00
3019,783.0,948,2010-12-15 00:00:00,,EA ,1,1.0,2010-12-01 00:00:00
812,783.0,950,2010-05-26 00:00:00,,EA ,1,1.0,2010-05-12 00:00:00
35,783.0,952,2010-03-04 00:00:00,,EA ,1,1.0,2010-02-18 00:00:00
807,783.0,995,2010-05-26 00:00:00,,EA ,1,1.0,2010-05-12 00:00:00
2483,784.0,516,2010-08-05 00:00:00,,EA ,1,1.0,2010-07-22 00:00:00
3044,784.0,746,2010-12-15 00:00:00,,EA ,1,1.0,2010-12-01 00:00:00
2385,784.0,806,2010-08-05 00:00:00,,EA ,1,1.0,2010-07-22 00:00:00
2775,784.0,810,2010-09-15 00:00:00,,EA ,1,1.0,2010-09-01 00:00:00
433,784.0,816,2010-03-18 00:00:00,,EA ,1,1.0,2010-03-04 00:00:00
527,784.0,824,2010-03-18 00:00:00,,EA ,1,1.0,2010-03-04 00:00:00
904,784.0,894,2010-05-26 00:00:00,,EA ,1,1.0,2010-05-12 00:00:00
1259,784.0,907,2010-06-09 00:00:00,,EA ,1,1.0,2010-05-26 00:00:00
3298,784.0,936,2010-12-23 00:00:00,,EA ,1,1.0,2010-12-09 00:00:00
2056,784.0,945,2010-07-08 00:00:00,,EA ,1,1.0,2010-06-24 00:00:00
3040,784.0,948,2010-12-15 00:00:00,,EA ,1,1.0,2010-12-01 00:00:00
833,784.0,950,2010-05-26 00:00:00,,EA ,1,1.0,2010-05-12 00:00:00
53,784.0,952,2010-03-04 00:00:00,,EA ,1,1.0,2010-02-18 00:00:00
827,784.0,995,2010-05-26 00:00:00,,EA ,1,1.0,2010-05-12 00:00:00
925,785.0,515,2010-05-26 00:00:00,,EA ,1,1.0,2010-05-12 00:00:00
2321,785.0,806,2010-08-05 00:00:00,,EA ,1,1.0,2010-07-22 00:00:00
3234,785.0,809,2010-12-23 00:00:00,,EA ,1,1.0,2010-12-09 00:00:00
2724,785.0,814,2010-09-15 00:00:00,,EA ,1,1.0,2010-09-01 00:00:00
2725,785.0,816,2010-09-15 00:00:00,,EA ,1,1.0,2010-09-01 00:00:00
3120,785.0,824,2010-12-15 00:00:00,,EA ,1,1.0,2010-12-01 00:00:00
2958,785.0,894,2010-09-15 00:00:00,2010-11-14 00:00:00,EA ,1,2.0,2010-11-14 00:00:00
2826,785.0,894,2010-11-15 00:00:00,,EA ,1,1.0,2010-11-01 00:00:00
1663,785.0,907,2010-06-19 00:00:00,,EA ,1,1.0,2010-06-05 00:00:00
1220,785.0,936,2010-06-09 00:00:00,,EA ,1,1.0,2010-05-26 00:00:00
2195,785.0,945,2010-07-08 00:00:00,2010-09-06 00:00:00,EA ,1,2.0,2010-09-06 00:00:00
2010,785.0,945,2010-09-07 00:00:00,,EA ,1,1.0,2010-08-24 00:00:00
14,785.0,948,2010-03-04 00:00:00,,EA ,1,1.0,2010-02-18 00:00:00
369,785.0,950,2010-03-18 00:00:00,,EA ,1,1.0,2010-03-04 00:00:00
364,785.0,952,2010-03-18 00:00:00,,EA ,1,1.0,2010-03-04 00:00:00
3216,785.0,995,2010-12-23 00:00:00,,EA ,1,1.0,2010-12-09 00:00:00
2851,786.0,515,2010-09-15 00:00:00,,EA ,1,1.0,2010-09-01 00:00:00
2040,786.0,806,2010-07-08 00:00:00,,EA ,1,1.0,2010-06-24 00:00:00
43,786.0,809,2010-03-04 00:00:00,,EA ,1,1.0,2010-02-18 00:00:00
3024,786.0,816,2010-12-15 00:00:00,,EA ,1,1.0,2010-12-01 00:00:00
525,786.0,824,2010-03-18 00:00:00,,EA ,1,1.0,2010-03-04 00:00:00
2034,786.0,830,2010-07-08 00:00:00,,EA ,1,1.0,2010-06-24 00:00:00
900,786.0,894,2010-05-26 00:00:00,,EA ,1,1.0,2010-05-12 00:00:00
1691,786.0,907,2010-06-19 00:00:00,,EA ,1,1.0,2010-06-05 00:00:00
45,786.0,936,2010-03-04 00:00:00,,EA ,1,1.0,2010-02-18 00:00:00
2342,786.0,945,2010-08-05 00:00:00,,EA ,1,1.0,2010-07-22 00:00:00
398,786.0,948,2010-03-18 00:00:00,,EA ,1,1.0,2010-03-04 00:00:00
2900,786.0,950,2010-09-15 00:00:00,2010-11-14 00:00:00,EA ,1,2.0,2010-11-14 00:00:00
2743,786.0,950,2010-11-15 00:00:00,,EA ,1,1.0,2010-11-01 00:00:00
3249,786.0,952,2010-12-23 00:00:00,,EA ,1,1.0,2010-12-09 00:00:00
2734,786.0,995,2010-09-15 00:00:00,,EA ,1,1.0,2010-09-01 00:00:00
927,787.0,515,2010-05-26 00:00:00,,EA ,1,1.0,2010-05-12 00:00:00
2064,787.0,806,2010-07-08 00:00:00,,EA ,1,1.0,2010-06-24 00:00:00
63,787.0,809,2010-03-04 00:00:00,,EA ,1,1.0,2010-02-18 00:00:00
3046,787.0,816,2010-12-15 00:00:00,,EA ,1,1.0,2010-12-01 00:00:00
3123,787.0,824,2010-12-15 00:00:00,,EA ,1,1.0,2010-12-01 00:00:00
1708,787.0,831,2010-06-19 00:00:00,,EA ,1,1.0,2010-06-05 00:00:00
2961,787.0,894,2010-09-15 00:00:00,2010-11-14 00:00:00,EA ,1,2.0,2010-11-14 00:00:00
2831,787.0,894,2010-11-15 00:00:00,,EA ,1,1.0,2010-11-01 00:00:00
1726,787.0,907,2010-06-19 00:00:00,,EA ,1,1.0,2010-06-05 00:00:00
67,787.0,936,2010-03-04 00:00:00,,EA ,1,1.0,2010-02-18 00:00:00
2374,787.0,945,2010-08-05 00:00:00,,EA ,1,1.0,2010-07-22 00:00:00
425,787.0,948,2010-03-18 00:00:00,,EA ,1,1.0,2010-03-04 00:00:00
2765,787.0,950,2010-09-15 00:00:00,,EA ,1,1.0,2010-09-01 00:00:00
3283,787.0,952,2010-12-23 00:00:00,,EA ,1,1.0,2010-12-09 00:00:00
2758,787.0,995,2010-09-15 00:00:00,,EA ,1,1.0,2010-09-01 00:00:00
2854,788.0,515,2010-09-15 00:00:00,,EA ,1,1.0,2010-09-01 00:00:00
2082,788.0,806,2010-07-08 00:00:00,,EA ,1,1.0,2010-06-24 00:00:00
84,788.0,809,2010-03-04 00:00:00,,EA ,1,1.0,2010-02-18 00:00:00
3068,788.0,816,2010-12-15 00:00:00,,EA ,1,1.0,2010-12-01 00:00:00
529,788.0,824,2010-03-18 00:00:00,,EA ,1,1.0,2010-03-04 00:00:00
3065,788.0,832,2010-12-15 00:00:00,,EA ,1,1.0,2010-12-01 00:00:00
907,788.0,894,2010-05-26 00:00:00,,EA ,1,1.0,2010-05-12 00:00:00
1755,788.0,907,2010-06-19 00:00:00,,EA ,1,1.0,2010-06-05 00:00:00
88,788.0,936,2010-03-04 00:00:00,,EA ,1,1.0,2010-02-18 00:00:00
2406,788.0,945,2010-08-05 00:00:00,,EA ,1,1.0,2010-07-22 00:00:00
456,788.0,948,2010-03-18 00:00:00,,EA ,1,1.0,2010-03-04 00:00:00
2787,788.0,950,2010-09-15 00:00:00,,EA ,1,1.0,2010-09-01 00:00:00
3306,788.0,952,2010-12-23 00:00:00,,EA ,1,1.0,2010-12-09 00:00:00
2781,788.0,995,2010-09-15 00:00:00,,EA ,1,1.0,2010-09-01 00:00:00
926,789.0,519,2010-05-26 00:00:00,,EA ,1,1.0,2010-05-12 00:00:00
1041,789.0,718,2010-05-26 00:00:00,2010-07-25 00:00:00,EA ,1,2.0,2010-07-25 00:00:00
817,789.0,718,2010-07-26 00:00:00,,EA ,1,1.0,2010-07-12 00:00:00
1925,789.0,806,2010-06-19 00:00:00,2010-08-18 00:00:00,EA ,1,2.0,2010-08-18 00:00:00
1686,789.0,806,2010-08-19 00:00:00,,EA ,1,1.0,2010-08-05 00:00:00
3271,789.0,813,2010-12-23 00:00:00,,EA ,1,1.0,2010-12-09 00:00:00
405,789.0,820,2010-03-18 00:00:00,,EA ,1,1.0,2010-03-04 00:00:00
3122,789.0,828,2010-12-15 00:00:00,,EA ,1,1.0,2010-12-01 00:00:00
2123,789.0,894,2010-07-08 00:00:00,,EA ,1,1.0,2010-06-24 00:00:00
3033,789.0,907,2010-12-15 00:00:00,,EA ,1,1.0,2010-12-01 00:00:00
3275,789.0,940,2010-12-23 00:00:00,,EA ,1,1.0,2010-12-09 00:00:00
1228,789.0,945,2010-06-09 00:00:00,,EA ,1,1.0,2010-05-26 00:00:00
40,789.0,948,2010-03-04 00:00:00,,EA ,1,1.0,2010-02-18 00:00:00
2339,789.0,950,2010-08-05 00:00:00,,EA ,1,1.0,2010-07-22 00:00:00
2742,789.0,952,2010-09-15 00:00:00,,EA ,1,1.0,2010-09-01 00:00:00
1222,789.0,996,2010-06-09 00:00:00,,EA ,1,1.0,2010-05-26 00:00:00
2853,790.0,519,2010-09-15 00:00:00,,EA ,1,1.0,2010-09-01 00:00:00
2059,790.0,719,2010-07-08 00:00:00,,EA ,1,1.0,2010-06-24 00:00:00
1720,790.0,806,2010-06-19 00:00:00,,EA ,1,1.0,2010-06-05 00:00:00
3295,790.0,813,2010-12-23 00:00:00,,EA ,1,1.0,2010-12-09 00:00:00
434,790.0,820,2010-03-18 00:00:00,,EA ,1,1.0,2010-03-04 00:00:00
528,790.0,828,2010-03-18 00:00:00,,EA ,1,1.0,2010-03-04 00:00:00
2459,790.0,894,2010-08-05 00:00:00,,EA ,1,1.0,2010-07-22 00:00:00
3056,790.0,907,2010-12-15 00:00:00,,EA ,1,1.0,2010-12-01 00:00:00
3299,790.0,940,2010-12-23 00:00:00,,EA ,1,1.0,2010-12-09 00:00:00
1247,790.0,945,2010-06-09 00:00:00,,EA ,1,1.0,2010-05-26 00:00:00
59,790.0,948,2010-03-04 00:00:00,,EA ,1,1.0,2010-02-18 00:00:00
2370,790.0,950,2010-08-05 00:00:00,,EA ,1,1.0,2010-07-22 00:00:00
2764,790.0,952,2010-09-15 00:00:00,,EA ,1,1.0,2010-09-01 00:00:00
1239,790.0,996,2010-06-09 00:00:00,,EA ,1,1.0,2010-05-26 00:00:00
930,791.0,519,2010-05-26 00:00:00,,EA ,1,1.0,2010-05-12 00:00:00
1739,791.0,720,2010-06-19 00:00:00,,EA ,1,1.0,2010-06-05 00:00:00
1749,791.0,806,2010-06-19 00:00:00,,EA ,1,1.0,2010-06-05 00:00:00
3319,791.0,813,2010-12-23 00:00:00,,EA ,1,1.0,2010-12-09 00:00:00
466,791.0,820,2010-03-18 00:00:00,,EA ,1,1.0,2010-03-04 00:00:00
3125,791.0,828,2010-12-15 00:00:00,,EA ,1,1.0,2010-12-01 00:00:00
2128,791.0,894,2010-07-08 00:00:00,,EA ,1,1.0,2010-06-24 00:00:00
3077,791.0,907,2010-12-15 00:00:00,,EA ,1,1.0,2010-12-01 00:00:00
3322,791.0,940,2010-12-23 00:00:00,,EA ,1,1.0,2010-12-09 00:00:00
1271,791.0,945,2010-06-09 00:00:00,,EA ,1,1.0,2010-05-26 00:00:00
79,791.0,948,2010-03-04 00:00:00,,EA ,1,1.0,2010-02-18 00:00:00
2598,791.0,950,2010-08-05 00:00:00,2010-10-04 00:00:00,EA ,1,2.0,2010-10-04 00:00:00
2402,791.0,950,2010-10-05 00:00:00,,EA ,1,1.0,2010-09-21 00:00:00
2918,791.0,952,2010-09-15 00:00:00,2010-11-14 00:00:00,EA ,1,2.0,2010-11-14 00:00:00
2786,791.0,952,2010-11-15 00:00:00,,EA ,1,1.0,2010-11-01 00:00:00
1261,791.0,996,2010-06-09 00:00:00,,EA ,1,1.0,2010-05-26 00:00:00
933,792.0,519,2010-05-26 00:00:00,,EA ,1,1.0,2010-05-12 00:00:00
3335,792.0,706,2010-12-23 00:00:00,,EA ,1,1.0,2010-12-09 00:00:00
1299,792.0,806,2010-06-09 00:00:00,,EA ,1,1.0,2010-05-26 00:00:00
105,792.0,813,2010-03-04 00:00:00,,EA ,1,1.0,2010-02-18 00:00:00
